port,year,month_num,month,source_url,source_file,retrieved,data_tier,total_throughput_t,iron_ore_t,vessel_arrivals,parse_note,total_throughput_mt,iron_ore_mt,n_cyclones,max_category,total_severity,weighted_severity,max_pressure_deficit,nearest_km,t,severe,severity_lag1,fitted_mt,capability_mt,lost_mt,lost_lo_mt,lost_hi_mt,availability,daily_capability_mt,downtime_days,downtime_hours,failure_mode,below_target
port_hedland,2019,2,2019-02-01,https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2019/cargo-grt-and-dwt-statistics-by-commodity-type-feb-2019.pdf,2019-02.pdf,2026-09-02,A,39462408.81,,223.0,,39.46240881,,0.0,0.0,0.0,0.0,0.0,9999.0,48,0,0.5236730648979393,37.74262182119192,37.74262182119192,0.0,0.0,0.0,1.0,1.2415336125392078,0.0,0.0,No weather event,False
port_hedland,2019,3,2019-03-01,https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2019/cargo-grt-and-dwt-statistics-by-commodity-type-mar-2019.pdf,2019-03.pdf,2026-09-02,A,36752675.13,,210.0,,36.75267513,,1.0,4.0,4.0,2.5276609795979836,69.0,91.8,49,1,0.0,39.733006906477264,43.93391387594022,4.200906969462956,2.2980148162825462,6.103799122643364,0.9043812262816966,1.4451945353927704,2.9068107210364222,69.76345730487414,Weather - severe cyclone,True
port_hedland,2019,4,2019-04-01,https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2019/cargo-grt-and-dwt-statistics-by-commodity-type-apr-2019.pdf,2019-04.pdf,2026-09-02,A,42687182.21,,250.0,,42.68718221,,0.0,0.0,0.0,0.0,0.0,9999.0,50,0,2.5276609795979836,43.09500987925078,43.09500987925078,0.0,0.0,0.0,1.0,1.417599009185881,0.0,0.0,No weather event,False
port_hedland,2019,5,2019-05-01,https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2019/cargo-grt-and-dwt-statistics-by-commodity-type-may-2019.pdf,2019-05.pdf,2026-09-02,A,46677387.2,,264.0,,46.677387200000005,,0.0,0.0,0.0,0.0,0.0,9999.0,51,0,0.0,45.88019470550019,45.88019470550019,0.0,0.0,0.0,1.0,1.5092169311019799,0.0,0.0,No weather event,False
port_hedland,2019,6,2019-06-01,https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2019/cargo-grt-and-dwt-statistics-by-commodity-type-june-2019.pdf,2019-06.pdf,2026-09-02,A,49285843.68,,282.0,,49.28584368,,0.0,0.0,0.0,0.0,0.0,9999.0,52,0,0.0,47.85455235750029,47.85455235750029,0.0,0.0,0.0,1.0,1.5741629064967202,0.0,0.0,No weather event,False
port_hedland,2019,7,2019-07-01,https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2019/cargo-grt-and-dwt-statistics-by-commodity-type-july-2019.pdf,2019-07.pdf,2026-09-02,A,41790342.18,,240.0,,41.79034218,,0.0,0.0,0.0,0.0,0.0,9999.0,53,0,0.0,41.22433678387675,41.22433678387675,0.0,0.0,0.0,1.0,1.3560637099959458,0.0,0.0,No weather event,False
port_hedland,2019,8,2019-08-01,https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2019/cargo-grt-and-dwt-statistics-by-commodity-type-aug-2019.pdf,2019-08.pdf,2026-09-02,A,46183299.99,,263.0,,46.18329999,,0.0,0.0,0.0,0.0,0.0,9999.0,54,0,0.0,44.20705757174969,44.20705757174969,0.0,0.0,0.0,1.0,1.4541795253865029,0.0,0.0,No weather event,False
port_hedland,2019,9,2019-09-01,https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2019/cargo-grt-and-dwt-statistics-by-commodity-type-sept-2019.pdf,2019-09.pdf,2026-09-02,A,42340128.52,,242.0,,42.34012852,,0.0,0.0,0.0,0.0,0.0,9999.0,55,0,0.0,44.313188137204236,44.313188137204236,0.0,0.0,0.0,1.0,1.4576706624080342,0.0,0.0,No weather event,False
port_hedland,2019,10,2019-10-01,https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2019/cargo-grt-and-dwt-statistics-by-commodity-type-oct-2019.pdf,2019-10.pdf,2026-09-02,A,42727181.33,,243.0,,42.72718133,,0.0,0.0,0.0,0.0,0.0,9999.0,56,0,0.0,43.67188076265877,43.67188076265877,0.0,0.0,0.0,1.0,1.4365750250874598,0.0,0.0,No weather event,False
port_hedland,2019,11,2019-11-01,https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2019/cargo-grt-and-dwt-statistics-by-commodity-type-nov-2019.pdf,2019-11.pdf,2026-09-02,A,43813703.58,,250.0,,43.813703579999995,,0.0,0.0,0.0,0.0,0.0,9999.0,57,0,0.0,42.98302101629515,42.98302101629515,0.0,0.0,0.0,1.0,1.4139151650097088,0.0,0.0,No weather event,False
port_hedland,2019,12,2019-12-01,https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2019/cargo-grt-and-dwt-statistics-by-commodity-type-dec-2019.pdf,2019-12.pdf,2026-09-02,A,47930494.79,,275.0,,47.93049479,,0.0,0.0,0.0,0.0,0.0,9999.0,58,0,0.0,46.82644739053754,46.82644739053754,0.0,0.0,0.0,1.0,1.540343664162419,0.0,0.0,No weather event,False
port_hedland,2020,1,2020-01-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2020/cargo,-grt-and-dwt-statistics-by-commodity-type-jan-2020.pdf",2020-01.pdf,2026-09-02,A,41053000.76,,242.0,,41.05300076,,1.0,1.0,1.0,0.6032038980649526,23.0,101.1,59,0,0.0,42.38848698112436,43.39099620994954,1.0025092288251827,0.5484008758220075,1.4566175818283584,0.9768959158260739,1.427335401643077,0.7023641588873535,16.856739813296485,Weather - cyclone or tropical low,True
port_hedland,2020,2,2020-02-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2020/cargo,-grt-and-dwt-statistics-by-commodity-type-feb-2020.pdf",2020-02.pdf,2026-09-02,A,39084260.41,,224.0,,39.08426041,,1.0,3.0,3.0,1.1498279111140846,55.0,191.8,60,1,0.6032038980649526,36.81634018582752,38.72732434251235,1.910984156684826,1.0453623319119438,2.7766059814577044,0.9506554044430312,1.273925142845801,1.5000757049318527,36.00181691836447,Weather - severe cyclone,True
port_hedland,2020,3,2020-03-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2020/cargo,-grt-and-dwt-statistics-by-commodity-type-mar-2020.pdf",2020-03.pdf,2026-09-02,A,47249679.83,,271.0,,47.24967983,,1.0,1.0,1.0,0.1601731277985749,15.0,366.3,61,0,1.1498279111140846,44.652412814453925,44.91861639726064,0.2662035828067175,0.1456208818438875,0.38678628376954227,0.9940736468716576,1.4775860656993633,0.18016113510160872,4.3238672424386095,Weather - cyclone or tropical low,False
port_hedland,2020,4,2020-04-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2020/cargo,-grt-and-dwt-statistics-by-commodity-type-apr-2020.pdf",2020-04.pdf,2026-09-02,A,45758720.3,,264.0,,45.7587203,,0.0,0.0,0.0,0.0,0.0,9999.0,62,0,0.1601731277985749,44.07971240057121,44.07971240057121,0.0,0.0,0.0,1.0,1.4499905394924741,0.0,0.0,No weather event,False
port_hedland,2020,5,2020-05-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2020/cargo,-grt-and-dwt-statistics-by-commodity-type-may-2020.pdf",2020-05.pdf,2026-09-02,A,48402563.14,,280.0,,48.40256314,,0.0,0.0,0.0,0.0,0.0,9999.0,63,0,0.0,46.86489722682062,46.86489722682062,0.0,0.0,0.0,1.0,1.541608461408573,0.0,0.0,No weather event,False
port_hedland,2020,6,2020-06-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2020/cargo,-grt-and-dwt-statistics-by-commodity-type-june-2020.pdf",2020-06.pdf,2026-09-02,A,52371076.55,,302.0,,52.37107655,,0.0,0.0,0.0,0.0,0.0,9999.0,64,0,0.0,48.83925487882071,48.83925487882071,0.0,0.0,0.0,1.0,1.606554436803313,0.0,0.0,No weather event,False
port_hedland,2020,7,2020-07-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2020/july-2020-ph-cargo,-grt-and-dwt-statistics-by-commodity-type-july-2020.pdf",2020-07.pdf,2026-09-02,A,44082021.22,,257.0,,44.08202122,,0.0,0.0,0.0,0.0,0.0,9999.0,65,0,0.0,42.20903930519717,42.20903930519717,0.0,0.0,0.0,1.0,1.3884552403025388,0.0,0.0,No weather event,False
port_hedland,2020,8,2020-08-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2020/cargo,-grt-and-dwt-statistics-by-commodity-type-august-2020.pdf",2020-08.pdf,2026-09-02,A,46597188.7,,275.0,,46.5971887,,0.0,0.0,0.0,0.0,0.0,9999.0,66,0,0.0,45.191760093070116,45.191760093070116,0.0,0.0,0.0,1.0,1.486571055693096,0.0,0.0,No weather event,False
port_hedland,2020,9,2020-09-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2020/cargo,-grt-and-dwt-statistics-by-commodity-type-september-2020.pdf",2020-09.pdf,2026-09-02,A,46087894.96,,263.0,,46.08789496,,0.0,0.0,0.0,0.0,0.0,9999.0,67,0,0.0,45.297890658524665,45.297890658524665,0.0,0.0,0.0,1.0,1.4900621927146271,0.0,0.0,No weather event,False
port_hedland,2020,10,2020-10-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2020/cargo,-grt-and-dwt-statistics-by-commodity-type-october-2020.pdf",2020-10.pdf,2026-09-02,A,47179543.74,,273.0,,47.17954374,,0.0,0.0,0.0,0.0,0.0,9999.0,68,0,0.0,44.656583283979195,44.656583283979195,0.0,0.0,0.0,1.0,1.4689665553940525,0.0,0.0,No weather event,False
port_hedland,2020,11,2020-11-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2020/cargo,-grt-and-dwt-statistics-by-commodity-type_november-2020.pdf",2020-11.pdf,2026-09-02,A,41859437.27,,230.0,,41.85943727,,0.0,0.0,0.0,0.0,0.0,9999.0,69,0,0.0,43.967723537615576,43.967723537615576,0.0,0.0,0.0,1.0,1.446306695316302,0.0,0.0,No weather event,False
port_hedland,2020,12,2020-12-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2020/cargo,-grt-and-dwt-statistics-by-commodity-type-december-2020.pdf",2020-12.pdf,2026-09-02,A,47327496.81,,279.0,,47.32749681,,1.0,1.0,1.0,0.8162782414256099,18.0,40.6,70,0,0.0,46.454516652451794,47.81114991185797,1.3566332594061734,0.7421167269447091,1.9711497918676342,0.9716251698211151,1.5727351944690122,0.8625948374380983,20.70227609851436,Weather - cyclone or tropical low,True
port_hedland,2021,1,2021-01-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2021/cargo,-grt-and-dwt-statistics-by-commodity-type-january-2021.pdf",2021-01.pdf,2026-09-02,A,42704484.58,,248.0,,42.70448458,,1.0,1.0,1.0,0.3328710836980795,18.0,220.0,71,0,0.8162782414256099,43.822475626301845,44.375698731269964,0.5532231049681187,0.3026286707056244,0.8038175392306097,0.9875331967544145,1.45972693194967,0.37899081866579776,9.095779647979146,Weather - cyclone or tropical low,False
port_hedland,2021,2,2021-02-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2021/cargo,-grt-and-dwt-statistics-by-commodity-type-february-2021.pdf",2021-02.pdf,2026-09-02,A,37881590.77,,219.0,,37.88159077,,1.0,0.0,0.0,0.0,18.0,68.0,72,0,0.3328710836980795,39.712026863832776,39.712026863832776,0.0,0.0,0.0,1.0,1.306316673152394,0.0,0.0,No weather event,False
port_hedland,2021,3,2021-03-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2021/cargo,-grt-and-dwt-statistics-by-commodity-type-march-2021.pdf",2021-03.pdf,2026-09-02,A,47361139.18,,280.0,,47.36113918,,0.0,0.0,0.0,0.0,0.0,9999.0,73,0,0.0,45.90331891858107,45.90331891858107,0.0,0.0,0.0,1.0,1.5099775960059563,0.0,0.0,No weather event,False
port_hedland,2021,4,2021-04-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2021/cargo,-grt-and-dwt-statistics-by-commodity-type-april-2021.pdf",2021-04.pdf,2026-09-02,A,45756316.22,,263.0,,45.75631622,,0.0,0.0,0.0,0.0,0.0,9999.0,74,0,0.0,45.06441492189163,45.06441492189163,0.0,0.0,0.0,1.0,1.4823820697990668,0.0,0.0,No weather event,False
port_hedland,2021,5,2021-05-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/cargo,-grt-and-dwt-statistics-by-commodity-type-may-2021.pdf",2021-05.pdf,2026-09-02,A,48456661.08,,278.0,,48.45666108,,0.0,0.0,0.0,0.0,0.0,9999.0,75,0,0.0,47.84959974814104,47.84959974814104,0.0,0.0,0.0,1.0,1.573999991715166,0.0,0.0,No weather event,False
port_hedland,2021,6,2021-06-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20dampier/about%20the%20port%20of%20dampier/port%20statistics/current%20fy/cargo,-grt-and-dwt-statistics-by-commodity-type-june-2021.pdf",2021-06.pdf,2026-09-02,A,50841016.48,,294.0,,50.84101647999999,,0.0,0.0,0.0,0.0,0.0,9999.0,76,0,0.0,49.82395740014114,49.82395740014114,0.0,0.0,0.0,1.0,1.638945967109906,0.0,0.0,No weather event,False
port_hedland,2021,8,2021-08-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2021/cargo,-grt-and-dwt-statistics-by-commodity-type-august-2021.pdf",2021-08.pdf,2026-09-02,A,44663539.76,,264.0,,44.66353976,,0.0,0.0,0.0,0.0,0.0,9999.0,77,0,0.0,46.09440407094717,46.09440407094717,0.0,0.0,0.0,1.0,1.5162632918074728,0.0,0.0,No weather event,False
port_hedland,2021,9,2021-09-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2021/cargo,-grt-and-dwt-statistics-by-commodity-type-september-2021.pdf",2021-09.pdf,2026-09-02,A,47758522.21,,275.0,,47.75852221,,0.0,0.0,0.0,0.0,0.0,9999.0,78,0,0.0,46.20053463640172,46.20053463640172,0.0,0.0,0.0,1.0,1.519754428829004,0.0,0.0,No weather event,False
port_hedland,2021,10,2021-10-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2021/cargo,-grt-and-dwt-statistics-by-commodity-type-october-2021.pdf",2021-10.pdf,2026-09-02,A,47378614.82,,274.0,,47.37861482,,0.0,0.0,0.0,0.0,0.0,9999.0,79,0,0.0,45.55922726185626,45.55922726185626,0.0,0.0,0.0,1.0,1.4986587915084295,0.0,0.0,No weather event,False
port_hedland,2021,11,2021-11-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2021/cargo,-grt-and-dwt-statistics-by-commodity-type-november-2021.pdf",2021-11.pdf,2026-09-02,A,43884301.07,,260.0,,43.88430107,,0.0,0.0,0.0,0.0,0.0,9999.0,80,0,0.0,44.87036751549263,44.87036751549263,0.0,0.0,0.0,1.0,1.4759989314306787,0.0,0.0,No weather event,False
port_hedland,2021,12,2021-12-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2021/cargo,-grt-and-dwt-statistics-by-commodity-type-december-2021.pdf",2021-12.pdf,2026-09-02,A,51615296.29,,307.0,,51.61529629,,0.0,0.0,0.0,0.0,0.0,9999.0,81,0,0.0,48.71379388973502,48.71379388973502,0.0,0.0,0.0,1.0,1.602427430583389,0.0,0.0,No weather event,False
port_hedland,2022,1,2022-01-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2022/cargo,-grt-and-dwt-statistics-by-commodity-type-january-2022.pdf",2022-01.pdf,2026-09-02,A,48596979.6,,283.0,,48.5969796,,0.0,0.0,0.0,0.0,0.0,9999.0,82,0,0.0,45.278342709147026,45.278342709147026,0.0,0.0,0.0,1.0,1.489419168064047,0.0,0.0,No weather event,False
port_hedland,2022,2,2022-02-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2022/cargo,-grt-and-dwt-statistics-by-commodity-type-february-2022.pdf",2022-02.pdf,2026-09-02,A,39892555.39,,231.0,,39.89255539,,0.0,0.0,0.0,0.0,0.0,9999.0,83,0,0.0,40.61467084170983,40.61467084170983,0.0,0.0,0.0,1.0,1.3360089092667708,0.0,0.0,No weather event,False
port_hedland,2022,3,2022-03-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2022/cargo,-grt-and-dwt-statistics-by-commodity-type-march-2022.pdf",2022-03.pdf,2026-09-02,A,47270287.13,,275.0,,47.27028713,,1.0,2.0,2.0,0.6894557095344404,32.0,213.0,84,0,0.0,45.66010539472152,46.80596289645813,1.1458575017366073,0.6268164316611518,1.664898571812068,0.9755189845304236,1.5396698321203333,0.7442228702751205,17.86134888660289,Weather - cyclone or tropical low,True
port_hedland,2022,4,2022-04-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2022/cargo,-grt-and-dwt-statistics-by-commodity-type.pdf",2022-04.pdf,2026-09-02,A,46246447.58,,269.0,,46.24644758,,0.0,0.0,0.0,0.0,0.0,9999.0,85,0,0.6894557095344404,45.96705889976869,45.96705889976869,0.0,0.0,0.0,1.0,1.5120743059134438,0.0,0.0,No weather event,False
port_hedland,2022,5,2022-05-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2022/cargo,-grt-and-dwt-statistics-by-commodity-type_1.pdf",2022-05.pdf,2026-09-02,A,48493315.5,,285.0,,48.4933155,,0.0,0.0,0.0,0.0,0.0,9999.0,86,0,0.0,48.7522437260181,48.7522437260181,0.0,0.0,0.0,1.0,1.603692227829543,0.0,0.0,No weather event,False
port_hedland,2022,6,2022-06-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/about%20ppa/news,%20media%20and%20statistics/photo%20gallery/cargo,-grt-and-dwt-statistics-by-commodity-type.pdf",2022-06.pdf,2026-09-02,A,50330949.68,,298.0,,50.33094968,,0.0,0.0,0.0,0.0,0.0,9999.0,87,0,0.0,50.726601378018195,50.726601378018195,0.0,0.0,0.0,1.0,1.6686382032242828,0.0,0.0,No weather event,False
port_hedland,2022,7,2022-07-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/cargo,-grt-and-dwt-statistics-by-commodity-type.pdf",2022-07.pdf,2026-09-02,A,47588027.2,,275.0,,47.588027200000006,,0.0,0.0,0.0,0.0,0.0,9999.0,88,0,0.0,44.09638580439466,44.09638580439466,0.0,0.0,0.0,1.0,1.4505390067235084,0.0,0.0,No weather event,False
port_hedland,2022,8,2022-08-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/cargo,-grt-and-dwt-statistics-by-commodity-type_1.pdf",2022-08.pdf,2026-09-02,A,46726132.56,,272.0,,46.72613256,,0.0,0.0,0.0,0.0,0.0,9999.0,89,0,0.0,47.0791065922676,47.0791065922676,0.0,0.0,0.0,1.0,1.548654822114066,0.0,0.0,No weather event,False
port_hedland,2022,9,2022-09-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2022/cargo,-grt-and-dwt-statistics-by-commodity-type_2.pdf",2022-09.pdf,2026-09-02,A,46277598.72,,267.0,,46.27759872,,0.0,0.0,0.0,0.0,0.0,9999.0,90,0,0.0,47.18523715772215,47.18523715772215,0.0,0.0,0.0,1.0,1.552145959135597,0.0,0.0,No weather event,False
port_hedland,2022,10,2022-10-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/cargo,-grt-and-dwt-statistics-by-commodity-type_2.pdf",2022-10.pdf,2026-09-02,A,47552603.26,,276.0,,47.55260326,,0.0,0.0,0.0,0.0,0.0,9999.0,91,0,0.0,46.54392978317668,46.54392978317668,0.0,0.0,0.0,1.0,1.5310503218150224,0.0,0.0,No weather event,False
port_hedland,2022,11,2022-11-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2022/cargo,-grt-and-dwt-statistics-by-commodity-type_3.pdf",2022-11.pdf,2026-09-02,A,48428426.57,,274.0,,48.42842657,,0.0,0.0,0.0,0.0,0.0,9999.0,92,0,0.0,45.85507003681305,45.85507003681305,0.0,0.0,0.0,1.0,1.5083904617372716,0.0,0.0,No weather event,False
port_hedland,2022,12,2022-12-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2022/cargo,-grt-and-dwt-statistics-by-commodity-type_4.pdf",2022-12.pdf,2026-09-02,A,50136630.04,,296.0,,50.13663004,,0.0,0.0,0.0,0.0,0.0,9999.0,93,0,0.0,49.69849641105545,49.69849641105545,0.0,0.0,0.0,1.0,1.6348189608899821,0.0,0.0,No weather event,False
port_hedland,2023,1,2023-01-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2022/cargo,-grt-and-dwt-statistics-by-commodity-type_5.pdf",2023-01.pdf,2026-09-02,A,48733601.73,,280.0,,48.73360173,,0.0,0.0,0.0,0.0,0.0,9999.0,94,0,0.0,46.26304523046745,46.26304523046745,0.0,0.0,0.0,1.0,1.5218106983706399,0.0,0.0,No weather event,False
port_hedland,2023,2,2023-02-01,"https://www.pilbaraports.com.au/pilbaraportsauthority/media/documents/port%20of%20port%20hedland/about%20the%20port%20of%20port%20hedland/port%20statistics%20and%20reports/cargo%20weights%20by%20cargo%20type/2022/cargo,-grt-and-dwt-statistics-by-commodity-type_6.pdf",2023-02.pdf,2026-09-02,A,39287383.57,,230.0,,39.28738357,,1.0,0.0,0.0,0.0,9.0,260.7,95,0,0.0,41.59937336303025,41.59937336303025,0.0,0.0,0.0,1.0,1.3684004395733635,0.0,0.0,No weather event,False
